"deviceType","duration_sec"
"Tile","2728007"
"Tile","2727727"
"Tile","2727519"
"Tile","2727270"
"Tile","2726164"
"Tile","2725189"
"Tile","2723796"
"Tile","2722983"
"Tile","2722081"
"Tile","2721564"
"Tile","2721143"
"Tile","2720727"
"Tile","2720191"
"Tile","2719979"
"Tile","2719767"
"Tile","2718644"
"Tile","2718247"
"Tile","2718004"
"Tile","2717621"
"Tile","2717425"
"Tile","2717112"
"Tile","2716369"
"Tile","2716189"
"Tile","2715953"
"Tile","2715392"
"Tile","2715043"
"Tile","2714826"
"Tile","2714594"
"Tile","2714324"
"Tile","2714081"
"Tile","2713762"
"Tile","2713351"
"Tile","2713148"
"Tile","2712915"
"Tile","2712383"
"Tile","2711939"
"Tile","2711759"
"Tile","2709864"
"Tile","2709651"
"Tile","2707494"
"Tile","2707309"
"Tile","2707124"
"Tile","2706868"
"Tile","2706615"
"Tile","2706401"
"Tile","2706196"
"Tile","2705945"
"Tile","2705622"
"Tile","2705369"
"Tile","2705133"
"Tile","2704915"
"Tile","2704686"
"Tile","2704499"
"Tile","2704318"
"Tile","2704120"
"Tile","2703925"
"Tile","2703711"
"Tile","2703496"
"Tile","2703278"
"Tile","2703083"
"Tile","2702879"
"Tile","2702693"
"Tile","2702438"
"Tile","2702195"
"Tile","2701949"
"Tile","2701733"
"Tile","2701488"
"Tile","2701225"
"Tile","2700908"
"Tile","2700723"
"Tile","2700525"
"Tile","2700327"
"Tile","2700131"
"Tile","2699926"
"Tile","2699670"
"Tile","2699485"
"Tile","2699279"
"Tile","2699091"
"Tile","2698848"
"Tile","2698615"
"Tile","2698374"
"Tile","2698176"
"Tile","2697958"
"Tile","2697763"
"Tile","2697509"
"Tile","2697283"
"Tile","2697101"
"Tile","2696915"
"Tile","2696656"
"Tile","2696468"
"Tile","2696273"
"Tile","2696085"
"Tile","2695877"
"Tile","2695681"
"Tile","2695446"
"Tile","2695248"
"Tile","2695030"
"Tile","2694829"
"Tile","2694601"
"Tile","2694340"
"Tile","2694150"
"Tile","2693891"
"Tile","2693693"
"Tile","2693495"
"Tile","2693298"
"Tile","2693086"
"Tile","2692878"
"Tile","2692698"
"Tile","2692470"
"Tile","2692191"
"Tile","2691597"
"Tile","2691081"
"Tile","2690627"
"Tile","2619269"
"Tile","2618763"
"Tile","2617680"
"Tile","2617013"
"Tile","2616353"
"Tile","2615932"
"Tile","2615574"
"Tile","2614784"
"Tile","2614193"
"Tile","2612926"
"Tile","2609915"
"Tile","2609469"
"Tile","2609193"
"Tile","2608967"
"Tile","2608478"
"Tile","2607637"
"Tile","2607423"
"Tile","2607092"
"Tile","2606902"
"Tile","2606709"
"Tile","2606520"
"Tile","2606340"
"Tile","2606045"
"Tile","2605715"
"Tile","2605387"
"Tile","2604833"
"Tile","2574287"
"Tile","2573643"
"Tile","2573431"
"Tile","2573189"
"Tile","2572944"
"Tile","2572394"
"Tile","2572151"
"Tile","2571903"
"Tile","2571713"
"Tile","2571479"
"Tile","2571066"
"Tile","2570868"
"Tile","2570299"
"Tile","2570081"
"Tile","2569750"
"Tile","2569249"
"Tile","2568877"
"Tile","2568329"
"Tile","2568148"
"Tile","2567889"
"Tile","2567461"
"Tile","2566967"
"Tile","2566694"
"Tile","2566086"
"Tile","2565466"
"Tile","2564861"
"Tile","2564528"
"Tile","2564039"
"Tile","2563843"
"Tile","2563655"
"Tile","2563256"
"Tile","2562998"
"Tile","2562728"
"Tile","2562351"
"Tile","2562108"
"Tile","2561631"
"Tile","2559283"
"Tile","2559083"
"Tile","2558310"
"Tile","2558024"
"Tile","2557553"
"Tile","2557147"
"Tile","2556425"
"Tile","2556194"
"Tile","2555525"
"Tile","2555344"
"Tile","2555164"
"Tile","2554512"
"Tile","2553768"
"Tile","2553559"
"Tile","2548961"
"Tile","2548776"
"Tile","2548520"
"Tile","2548267"
"Tile","2547863"
"Tile","2547377"
"Tile","2546958"
"Tile","2546623"
"Tile","2546420"
"Tile","2546178"
"Tile","2545971"
"Tile","2545785"
"Tile","2545597"
"Tile","2545394"
"Tile","2545211"
"Tile","2544883"
"Tile","2544687"
"Tile","2544436"
"Tile","2544238"
"Tile","2544053"
"Tile","2543870"
"Tile","2543601"
"Tile","2543358"
"Tile","2543160"
"Tile","2542822"
"Tile","2542561"
"Tile","2542253"
"Tile","2542065"
"Tile","2541834"
"Tile","2541578"
"Tile","2541390"
"Tile","2541190"
"Tile","2541004"
"Tile","2540678"
"Tile","2540460"
"Tile","2540237"
"Tile","2539003"
"Tile","2538713"
"Tile","2538364"
"Tile","2536436"
"Tile","2534102"
"Tile","2530257"
"Tile","2530020"
"Tile","2529800"
"Tile","2529582"
"Tile","2529394"
"Tile","2529178"
"Tile","2528983"
"Tile","2528785"
"Tile","2528597"
"Tile","2528416"
"Tile","2528233"
"Tile","2528040"
"Tile","2527840"
"Tile","2527639"
"Tile","2527456"
"Tile","2527250"
"Tile","2527062"
"Tile","2526829"
"Tile","2526626"
"Tile","2526438"
"Tile","2526225"
"Tile","2526027"
"Tile","2525804"
"Tile","2525608"
"Tile","2525413"
"Tile","2525215"
"Tile","2525019"
"Tile","2524836"
"Tile","2524615"
"Tile","2524402"
"Tile","2524199"
"Tile","2523994"
"Tile","2523808"
"Tile","2523622"
"Tile","2523435"
"Tile","2523254"
"Tile","2523059"
"Tile","2522833"
"Tile","2522650"
"Tile","2522469"
"Tile","2522289"
"Tile","2522109"
"Tile","2521908"
"Tile","2521692"
"Tile","2521509"
"Tile","2521321"
"Tile","2521138"
"Tile","2520765"
"Tile","2519960"
"Tile","2519764"
"Tile","2519576"
"Tile","2519380"
"Tile","2519180"
"Tile","2518944"
"Tile","2518759"
"Tile","2518539"
"Tile","2518262"
"Tile","2517979"
"Tile","2517796"
"Tile","2432206"
"Tile","2432017"
"Tile","2430674"
"Tile","2430264"
"Tile","2429551"
"Tile","2429335"
"Tile","2429137"
"Tile","2428806"
"Tile","2428227"
"Tile","2427854"
"Tile","2427389"
"Tile","2427056"
"Tile","2426685"
"Tile","2426494"
"Tile","2425782"
"Tile","2422283"
"Tile","2289946"
"Tile","2288664"
"Tile","2288467"
"Tile","2288229"
"Tile","2288037"
"Tile","2287835"
"Tile","2287602"
"Tile","2286486"
"Tile","2286237"
"Tile","2286029"
"Tile","2285448"
"Tile","2284881"
"Tile","2284335"
"Tile","2284039"
"Tile","2283851"
"Tile","2283641"
"Tile","2283445"
"Tile","2283179"
"Tile","2282841"
"Tile","2282575"
"Tile","2282294"
"Tile","2282114"
"Tile","2281886"
"Tile","2281695"
"Tile","2281479"
"Tile","2281284"
"Tile","2281026"
"Tile","2280785"
"Tile","2280304"
"Tile","2279772"
"Tile","2279556"
"Tile","2279301"
"Tile","2278964"
"Tile","2278784"
"Tile","2278589"
"Tile","2278371"
"Tile","2278135"
"Tile","2277952"
"Tile","2277766"
"Tile","2277506"
"Tile","2277102"
"Tile","2276866"
"Tile","2276631"
"Tile","2276355"
"Tile","2276089"
"Tile","2275826"
"Tile","2275618"
"Tile","2275429"
"Tile","2275229"
"Tile","2274961"
"Tile","2274746"
"Tile","2274564"
"Tile","2274309"
"Tile","2274111"
"Tile","2273926"
"Tile","2273710"
"Tile","2273522"
"Tile","2273326"
"Tile","2273078"
"Tile","2272895"
"Tile","2272642"
"Tile","2272416"
"Tile","2272208"
"Tile","2272028"
"Tile","2271767"
"Tile","2271546"
"Tile","2271358"
"Tile","2271000"
"Tile","2270799"
"Tile","2270571"
"Tile","2270356"
"Tile","2270110"
"Tile","2269896"
"Tile","2269709"
"Tile","2269511"
"Tile","2269305"
"Tile","2269092"
"Tile","2268879"
"Tile","2268330"
"Tile","2268119"
"Tile","2267929"
"Tile","2267638"
"Tile","2267422"
"Tile","2267161"
"Tile","2266981"
"Tile","2266786"
"Tile","2266540"
"Tile","2266216"
"Tile","2265815"
"Tile","2264918"
"Tile","2262005"
"Tile","2261814"
"Tile","2261613"
"Tile","2261420"
"Tile","2261240"
"Tile","2261016"
"Tile","2260796"
"Tile","2260590"
"Tile","2260398"
"Tile","2260179"
"Tile","2259996"
"Tile","2259711"
"Tile","2259448"
"Tile","2259261"
"Tile","2259078"
"Tile","2216384"
"Tile","2216186"
"Tile","2215990"
"Tile","2215802"
"Tile","2215589"
"Tile","2215394"
"Tile","2215157"
"Tile","2214937"
"Tile","2214644"
"Tile","2214072"
"Tile","2213598"
"Tile","2213398"
"Tile","2213042"
"Tile","2212643"
"Tile","2212377"
"Tile","2212134"
"Tile","2211545"
"Tile","2210916"
"Tile","2210728"
"Tile","2210537"
"Tile","2210304"
"Tile","2210104"
"Tile","2209903"
"Tile","2209717"
"Tile","2209484"
"Tile","2209279"
"Tile","2209096"
"Tile","2208910"
"Tile","2206997"
"Tile","2206809"
"Tile","2206591"
"Tile","2203039"
"Tile","2202399"
"Tile","2202136"
"Tile","2201750"
"Tile","2201489"
"Tile","2201263"
"Tile","2200273"
"Tile","2200053"
"Tile","2199807"
"Tile","2199406"
"Tile","2199133"
"Tile","2198919"
"Tile","2198734"
"Tile","2198453"
"Tile","2197889"
"Tile","2197298"
"Tile","2197076"
"Tile","2196833"
"Tile","2196625"
"Tile","2196360"
"Tile","2196146"
"Tile","2195946"
"Tile","2195440"
"Tile","2195081"
"Tile","2194898"
"Tile","2194703"
"Tile","2194452"
"Tile","2194206"
"Tile","2193875"
"Tile","2193688"
"Tile","2193316"
"Tile","2193111"
"Tile","2192143"
"Tile","2191774"
"Tile","2191271"
"Tile","2190558"
"Tile","2190010"
"Tile","2187986"
"Tile","2187221"
"Tile","2186331"
"Tile","2186086"
"Tile","2185685"
"Tile","2185344"
"Tile","2184556"
"Tile","2183538"
"Tile","2183346"
"Tile","2181621"
"Tile","2181363"
"Tile","2180803"
"Tile","2180124"
"Tile","2178248"
"Tile","2177649"
"Tile","2177291"
"Tile","2176250"
"Tile","2175453"
"Tile","2174694"
"Tile","2174483"
"Tile","2173710"
"Tile","2173027"
"Tile","2140543"
"Tile","2140334"
"Tile","2138761"
"Tile","2133854"
"Tile","2113364"
"Tile","2113143"
"Tile","2112903"
"Tile","2112707"
"Tile","2112428"
"Tile","2112201"
"Tile","2111782"
"Tile","2111513"
"Tile","2111265"
"Tile","2110746"
"Tile","2110250"
"Tile","2109763"
"Tile","2109129"
"Tile","2108721"
"Tile","2107878"
"Tile","2107402"
"Tile","2107118"
"Tile","2106745"
"Tile","2106256"
"Tile","2105790"
"Tile","2105115"
"Tile","2104471"
"Tile","2103947"
"Tile","2103460"
"Tile","2102734"
"Tile","2102488"
"Tile","2101688"
"Tile","2100773"
"Tile","2100071"
"Tile","2099875"
"Tile","2099247"
"Tile","2098938"
"Tile","2098108"
"Tile","2097050"
"Tile","2096230"
"Tile","2095992"
"Tile","2095167"
"Tile","2094508"
"Tile","2094230"
"Tile","2093635"
"Tile","2093297"
"Tile","2092658"
"Tile","2091785"
"Tile","2091061"
"Tile","2090174"
"Tile","2089158"
"Tile","2088955"
"Tile","2088349"
"Tile","2087992"
"Tile","2087581"
"Tile","2087373"
"Tile","2087110"
"Tile","2086929"
"Tile","2086410"
"Tile","2085896"
"Tile","2085127"
"Tile","2049818"
"Tile","2049449"
"Tile","2043099"
"Tile","2042815"
"Tile","2042615"
"Tile","2042432"
"Tile","2042148"
"Tile","2037525"
"Tile","2037300"
"Tile","2037080"
"Tile","2036836"
"Tile","2036640"
"Tile","2036230"
"Tile","2035680"
"Tile","2035310"
"Tile","2034883"
"Tile","2034510"
"Tile","2034196"
"Tile","2033913"
"Tile","2033725"
"Tile","2033545"
"Tile","2033338"
"Tile","2033153"
"Tile","2032973"
"Tile","2032717"
"Tile","2032504"
"Tile","2032173"
"Tile","2031900"
"Tile","2031707"
"Tile","2031473"
"Tile","2031225"
"Tile","2031042"
"Tile","2030764"
"Tile","2030536"
"Tile","2030190"
"Tile","2030007"
"Tile","2029761"
"Tile","2029535"
"Tile","2029320"
"Tile","2029125"
"Tile","2028887"
"Tile","2028665"
"Tile","2028360"
"Tile","2028109"
"Tile","2027928"
"Tile","2027728"
"Tile","2027525"
"Tile","2027324"
"Tile","2027043"
"Tile","2026785"
"Tile","2026535"
"Tile","2026294"
"Tile","2026086"
"Tile","2025865"
"Tile","2025637"
"Tile","2024118"
"Tile","2023927"
"Tile","2023712"
"Tile","2023335"
"Tile","2023140"
"Tile","2022914"
"Tile","2022727"
"Tile","2022410"
"Tile","2022200"
"Tile","2021979"
"Tile","2021676"
"Tile","2021468"
"Tile","2021272"
"Tile","2021084"
"Tile","2020902"
"Tile","2020710"
"Tile","2020515"
"Tile","2020330"
"Tile","2020112"
"Tile","2019901"
"Tile","2019720"
"Tile","2019532"
"Tile","2019267"
"Tile","2019061"
"Tile","2018820"
"Tile","2018500"
"Tile","2018312"
"Tile","2018094"
"Tile","2017835"
"Tile","2017254"
"Tile","2016915"
"Tile","2016730"
"Tile","2016434"
"Tile","2016240"
"Tile","2016027"
"Tile","2015842"
"Tile","2015662"
"Tile","2015333"
"Tile","2015110"
"Tile","2014797"
"Tile","2014504"
"Tile","2014283"
"Tile","2014095"
"Tile","2013897"
"Tile","2013400"
"Tile","2013147"
"Tile","2012904"
"Tile","2012655"
"Tile","2012410"
"Tile","2012092"
"Tile","2010690"
"Tile","2010487"
"Tile","2010252"
"Tile","2010011"
"Tile","2009732"
"Tile","2009427"
"Tile","2009231"
"Tile","2009045"
"Tile","2008860"
"Tile","2008674"
"Tile","2008444"
"Tile","2008113"
"Tile","2007032"
"Tile","2006509"
"Tile","2006320"
"Tile","2006085"
"Tile","2005889"
"Tile","2005691"
"Tile","2004407"
"Tile","2004189"
"Tile","2004009"
"Tile","2003821"
"Tile","2003640"
"Tile","2003405"
"Tile","2003199"
"Tile","2002971"
"Tile","2002770"
"Tile","2002499"
"Tile","2002317"
"Tile","2002116"
"Tile","2001931"
"Tile","2001750"
"Tile","2001564"
"Tile","2001366"
"Tile","2001169"
"Tile","2001168"
"Tile","2000986"
"Tile","2000792"
"Tile","2000612"
"Tile","2000426"
"Tile","2000191"
"Tile","1999955"
"Tile","1941719"
"Tile","1941533"
"Tile","1941327"
"Tile","1940867"
"Tile","1940653"
"Tile","1940473"
"Tile","1940287"
"Tile","1940097"
"Tile","1939876"
"Tile","1939660"
"Tile","1939452"
"Tile","1939264"
"Tile","1939049"
"Tile","1938843"
"Tile","1938647"
"Tile","1938460"
"Tile","1938252"
"Tile","1938066"
"Tile","1937880"
"Tile","1937682"
"Tile","1937502"
"Tile","1937322"
"Tile","1937121"
"Tile","1936912"
"Tile","1936700"
"Tile","1936479"
"Tile","1936294"
"Tile","1936053"
"Tile","1935850"
"Tile","1935662"
"Tile","1935451"
"Tile","1935245"
"Tile","1935060"
"Tile","1934804"
"Tile","1934609"
"Tile","1934391"
"Tile","1934195"
"Tile","1933999"
"Tile","1933814"
"Tile","1933626"
"Tile","1933410"
"Tile","1933210"
"Tile","1933012"
"Tile","1932831"
"Tile","1932626"
"Tile","1932440"
"Tile","1932242"
"Tile","1932029"
"Tile","1931836"
"Tile","1931615"
"Tile","1931417"
"Tile","1931207"
"Tile","1931021"
"Tile","1930831"
"Tile","1930642"
"Tile","1930407"
"Tile","1930211"
"Tile","1930024"
"Tile","1929835"
"Tile","1929652"
"Tile","1929419"
"Tile","1929236"
"Tile","1929008"
"Tile","1928827"
"Tile","1928632"
"Tile","1928442"
"Tile","1928236"
"Tile","1928042"
"Tile","1927840"
"Tile","1927642"
"Tile","1927456"
"Tile","1927186"
"Tile","1926947"
"Tile","1926581"
"Tile","1926321"
"Tile","1926032"
"Tile","1925834"
"Tile","1925584"
"Tile","1925280"
"Tile","1924997"
"Tile","1924809"
"Tile","1924543"
"Tile","1924362"
"Tile","1924182"
"Tile","1923944"
"Tile","1923756"
"Tile","1923571"
"Tile","1923377"
"Tile","1923189"
"Tile","1923009"
"Tile","1922811"
"Tile","1922622"
"Tile","1922427"
"Tile","1922244"
"Tile","1921993"
"Tile","1921677"
"Tile","1921489"
"Tile","1921176"
"Tile","1920986"
"Tile","1920785"
"Tile","1920599"
"Tile","1920334"
"Tile","1920148"
"Tile","1919907"
"Tile","1919699"
"Tile","1919509"
"Tile","1919248"
"Tile","1919025"
"Tile","1918789"
"Tile","1918173"
"Tile","1917578"
"Tile","1917363"
"Tile","1917154"
"Tile","1916871"
"Tile","1916668"
"Tile","1916428"
"Tile","1916242"
"Tile","1916054"
"Tile","1915854"
"Tile","1915207"
"Tile","1915014"
"Tile","1914487"
"Tile","1913562"
"Tile","1913321"
"Tile","1912981"
"Tile","1859124"
"Tile","1854368"
"Tile","1854170"
"Tile","1853937"
"Tile","1853757"
"Tile","1853571"
"Tile","1853192"
"Tile","1853002"
"Tile","1852814"
"Tile","1852609"
"Tile","1852402"
"Tile","1852197"
"Tile","1852007"
"Tile","1851816"
"Tile","1851623"
"Tile","1851390"
"Tile","1851152"
"Tile","1850944"
"Tile","1850728"
"Tile","1850505"
"Tile","1850272"
"Tile","1850034"
"Tile","1849833"
"Tile","1849635"
"Tile","1849419"
"Tile","1849206"
"Tile","1849026"
"Tile","1848845"
"Tile","1848624"
"Tile","1848439"
"Tile","1848239"
"Tile","1847998"
"Tile","1847807"
"Tile","1847597"
"Tile","1847349"
"Tile","1847143"
"Tile","1846902"
"Tile","1846694"
"Tile","1846429"
"Tile","1846241"
"Tile","1846047"
"Tile","1845824"
"Tile","1845591"
"Tile","1845411"
"Tile","1845205"
"Tile","1845017"
"Tile","1844834"
"Tile","1844646"
"Tile","1844443"
"Tile","1844255"
"Tile","1844062"
"Tile","1843879"
"Tile","1843686"
"Tile","1843498"
"Tile","1843252"
"Tile","1843034"
"Tile","1842826"
"Tile","1842606"
"Tile","1842397"
"Tile","1842184"
"Tile","1841994"
"Tile","1841811"
"Tile","1841607"
"Tile","1841417"
"Tile","1841186"
"Tile","1840938"
"Tile","1840755"
"Tile","1840569"
"Tile","1840386"
"Tile","1840206"
"Tile","1840018"
"Tile","1839827"
"Tile","1839647"
"Tile","1839461"
"Tile","1839258"
"Tile","1839078"
"Tile","1838887"
"Tile","1838661"
"Tile","1838426"
"Tile","1838238"
"Tile","1838052"
"Tile","1837822"
"Tile","1837634"
"Tile","1837443"
"Tile","1837228"
"Tile","1837027"
"Tile","1836789"
"Tile","1836606"
"Tile","1836415"
"Tile","1836219"
"Tile","1836014"
"Tile","1835826"
"Tile","1835646"
"Tile","1835448"
"Tile","1835244"
"Tile","1835029"
"Tile","1834841"
"Tile","1834646"
"Tile","1834462"
"Tile","1834254"
"Tile","1833966"
"Tile","1832773"
"Tile","1832557"
"Tile","1832356"
"Tile","1832163"
"Tile","1831978"
"Tile","1831762"
"Tile","1831466"
"Tile","1830913"
"Tile","1830714"
"Tile","1830504"
"Tile","1828124"
"Tile","1827834"
"Tile","1827528"
"Tile","1825961"
"Tile","1825771"
"Tile","1825568"
"Tile","1825023"
"Tile","1824840"
"Tile","1702183"
"Tile","1701994"
"Tile","1701423"
"Tile","1701190"
"Tile","1700926"
"Tile","1700591"
"Tile","1700324"
"Tile","1698966"
"Tile","1693291"
"Tile","1692776"
"Tile","1692583"
"Tile","1692358"
"Tile","1692107"
"Tile","1691919"
"Tile","1691716"
"Tile","1691516"
"Tile","1691297"
"Tile","1691096"
"Tile","1690610"
"Tile","1690229"
"Tile","1689898"
"Tile","1688850"
"Tile","1688512"
"Tile","1687915"
"Tile","1687712"
"Tile","1687526"
"Tile","1687346"
"Tile","1687086"
"Tile","1686752"
"Tile","1686506"
"Tile","1686298"
"Tile","1686033"
"Tile","1685739"
"Tile","1685508"
"Tile","1685185"
"Tile","1683636"
"Tile","1682186"
"Tile","1681963"
"Tile","1681750"
"Tile","1681364"
"Tile","1680880"
"Tile","1680414"
"Tile","1680198"
"Tile","1679586"
"Tile","1679328"
"Tile","1679085"
"Tile","1678898"
"Tile","1678671"
"Tile","1678428"
"Tile","1678183"
"Tile","1677854"
"Tile","1675430"
"Tile","1675034"
"Tile","1674583"
"Tile","1674287"
"Tile","1674061"
"Tile","1673853"
"Tile","1673618"
"Tile","1673359"
"Tile","1673118"
"Tile","1672893"
"Tile","1672688"
"Tile","1672487"
"Tile","1672291"
"Tile","1672093"
"Tile","1671913"
"Tile","1671720"
"Tile","1671471"
"Tile","1671281"
"Tile","1671073"
"Tile","1670885"
"Tile","1670684"
"Tile","1670486"
"Tile","1670285"
"Tile","1670098"
"Tile","1669902"
"Tile","1669696"
"Tile","1669513"
"Tile","1669285"
"Tile","1669090"
"Tile","1668887"
"Tile","1668676"
"Tile","1668460"
"Tile","1668278"
"Tile","1668085"
"Tile","1667843"
"Tile","1667663"
"Tile","1667392"
"Tile","1667190"
"Tile","1667006"
"Tile","1666823"
"Tile","1666640"
"Tile","1666442"
"Tile","1666259"
"Tile","1666063"
"Tile","1665873"
"Tile","1665650"
"Tile","1665452"
"Tile","1665264"
"Tile","1665048"
"Tile","1664863"
"Tile","1664672"
"Tile","1664472"
"Tile","1664291"
"Tile","1664098"
"Tile","1663913"
"Tile","1663732"
"Tile","1663544"
"Tile","1663358"
"Tile","1663138"
"Tile","1662925"
"Tile","1662735"
"Tile","1662551"
"Tile","1662363"
"Tile","1662183"
"Tile","1661997"
"Tile","1661812"
"Tile","1661623"
"Tile","1661430"
"Tile","1661243"
"Tile","1661052"
"Tile","1660842"
"Tile","1660643"
"Tile","1660455"
"Tile","1660272"
"Tile","1660064"
"Tile","1659877"
"Tile","1659696"
"Tile","1659400"
"Tile","1659217"
"Tile","1659034"
"Tile","1658788"
"Tile","1658598"
"Tile","1658387"
"Tile","1658179"
"Tile","1657978"
"Tile","1657798"
"Tile","1657542"
"Tile","1657337"
"Tile","1657141"
"Tile","1656953"
"Tile","1656750"
"Tile","1656570"
"Tile","1656344"
"Tile","1656148"
"Tile","1655943"
"Tile","1655702"
"Tile","1655504"
"Tile","1655301"
"Tile","1655108"
"Tile","1654885"
